name,lat,lng,state_abbreviation,state_name,population,is_capital,id,uppercase_name_nomalized,population_min_max_normalization
Alto Caparaó,-20.431,-41.8738,MG,Minas Gerais,5938,false,268,ALTO CAPARAO,0.0004168414
Alto Jequitibá,-20.4208,-41.967,MG,Minas Gerais,8286,false,269,ALTO JEQUITIBA,0.0006062635
Alto Rio Doce,-21.0281,-43.4067,MG,Minas Gerais,10723,false,270,ALTO RIO DOCE,0.0008028655
Alvarenga,-19.4174,-41.7317,MG,Minas Gerais,3783,false,271,ALVARENGA,0.0002429894
Alvinópolis,-20.1098,-43.0535,MG,Minas Gerais,15135,false,272,ALVINOPOLIS,0.0011587982
Alvorada de Minas,-18.7334,-43.3638,MG,Minas Gerais,3605,false,273,ALVORADA DE MINAS,0.0002286295
Amparo do Serra,-20.5051,-42.8009,MG,Minas Gerais,4643,false,274,AMPARO DO SERRA,0.0003123689
Andradas,-22.0695,-46.5724,MG,Minas Gerais,41704,false,275,ANDRADAS,0.0033022199
Andrelândia,-21.7411,-44.3117,MG,Minas Gerais,12189,false,276,ANDRELANDIA,0.0009211332
Angelândia,-17.7279,-42.2641,MG,Minas Gerais,8594,false,277,ANGELANDIA,0.000631111
Antônio Carlos,-21.321,-43.7451,MG,Minas Gerais,11471,false,278,ANTONIO CARLOS,0.0008632095
Antônio Dias,-19.6491,-42.8732,MG,Minas Gerais,9233,false,279,ANTONIO DIAS,0.0006826615
Antônio Prado de Minas,-21.0192,-42.1109,MG,Minas Gerais,1577,false,280,ANTONIO PRADO DE MINAS,0.0000650231
Araçaí,-19.1955,-44.2493,MG,Minas Gerais,2360,false,281,ARACAI,0.0001281906
Aracitaba,-21.3446,-43.3736,MG,Minas Gerais,2056,false,282,ARACITABA,0.0001036658
Araçuaí,-16.8523,-42.0637,MG,Minas Gerais,36715,false,283,ARACUAI,0.0028997384
Araguari,-18.6456,-48.1934,MG,Minas Gerais,118361,false,284,ARAGUARI,0.0094864299
Arantina,-21.9102,-44.2555,MG,Minas Gerais,2779,false,285,ARANTINA,0.000161993
Araponga,-20.6686,-42.5178,MG,Minas Gerais,8467,false,286,ARAPONGA,0.0006208654
Araporã,-18.4357,-49.1847,MG,Minas Gerais,6992,false,287,ARAPORA,0.0005018716
Arapuá,-19.0268,-46.1484,MG,Minas Gerais,2836,false,288,ARAPUA,0.0001665914
Araújos,-19.9405,-45.1671,MG,Minas Gerais,9523,false,289,ARAUJOS,0.0007060569
Araxá,-19.5902,-46.9438,MG,Minas Gerais,108403,false,290,ARAXA,0.0086830804
Arceburgo,-21.359,-46.9401,MG,Minas Gerais,10990,false,291,ARCEBURGO,0.0008244054
Arcos,-20.2863,-45.5373,MG,Minas Gerais,40658,false,292,ARCOS,0.0032178351
Areado,-21.3572,-46.1421,MG,Minas Gerais,15288,false,293,AREADO,0.0011711413
Argirita,-21.6083,-42.8292,MG,Minas Gerais,2681,false,294,ARGIRITA,0.0001540869
Aricanduva,-17.8666,-42.5533,MG,Minas Gerais,5305,false,295,ARICANDUVA,0.0003657749
Arinos,-15.9187,-46.1043,MG,Minas Gerais,17850,false,296,ARINOS,0.0013778275
Astolfo Dutra,-21.3184,-42.8572,MG,Minas Gerais,14358,false,297,ASTOLFO DUTRA,0.0010961147
Ataléia,-18.0438,-41.1149,MG,Minas Gerais,12496,false,298,ATALEIA,0.0009459001
Augusto de Lima,-18.0997,-44.2655,MG,Minas Gerais,4833,false,299,AUGUSTO DE LIMA,0.0003276969
Baependi,-21.957,-44.8874,MG,Minas Gerais,19249,false,300,BAEPENDI,0.0014906901
Baldim,-19.2832,-43.9613,MG,Minas Gerais,7780,false,301,BALDIM,0.0005654425
Bambuí,-20.0166,-45.9754,MG,Minas Gerais,23964,false,302,BAMBUI,0.001871067
Bandeira,-15.8783,-40.5622,MG,Minas Gerais,4738,false,303,BANDEIRA,0.0003200329
Bandeira do Sul,-21.7308,-46.3833,MG,Minas Gerais,5808,false,304,BANDEIRA DO SUL,0.0004063538
Barão de Cocais,-19.9389,-43.4755,MG,Minas Gerais,33232,false,305,BARAO DE COCAIS,0.0026187516
Barão de Monte Alto,-21.2444,-42.2372,MG,Minas Gerais,5311,false,306,BARAO DE MONTE ALTO,0.000366259
Barbacena,-21.2214,-43.7703,MG,Minas Gerais,139061,false,307,BARBACENA,0.0111563772
Barra Longa,-20.2869,-43.0402,MG,Minas Gerais,4905,false,308,BARRA LONGA,0.0003335054
Barroso,-21.1907,-43.972,MG,Minas Gerais,20981,false,309,BARROSO,0.0016304171
Bela Vista de Minas,-19.8302,-43.0922,MG,Minas Gerais,10269,false,310,BELA VISTA DE MINAS,0.0007662396
Belmiro Braga,-21.944,-43.4084,MG,Minas Gerais,3422,false,311,BELMIRO BRAGA,0.0002138662
Belo Horizonte,-19.9102,-43.9266,MG,Minas Gerais,2530701,true,312,BELO HORIZONTE,0.2040990187
Belo Oriente,-19.2199,-42.4828,MG,Minas Gerais,27277,false,313,BELO ORIENTE,0.0021383392
Belo Vale,-20.4077,-44.0275,MG,Minas Gerais,7723,false,314,BELO VALE,0.0005608441
Berilo,-16.9567,-42.4606,MG,Minas Gerais,11813,false,315,BERILO,0.0008907999
Berizal,-15.61,-41.7432,MG,Minas Gerais,4792,false,316,BERIZAL,0.0003243893
Bertópolis,-17.059,-40.58,MG,Minas Gerais,4609,false,317,BERTOPOLIS,0.000309626
Betim,-19.9668,-44.2008,MG,Minas Gerais,450024,false,318,BETIM,0.0362429381
Bias Fortes,-21.602,-43.7574,MG,Minas Gerais,3282,false,319,BIAS FORTES,0.0002025719
Bicas,-21.7232,-43.056,MG,Minas Gerais,14612,false,320,BICAS,0.0011166058
Biquinhas,-18.7754,-45.4974,MG,Minas Gerais,2482,false,321,BIQUINHAS,0.0001380328
Boa Esperança,-21.0927,-45.5612,MG,Minas Gerais,40308,false,322,BOA ESPERANCA,0.0031895993
Bocaina de Minas,-22.1697,-44.3972,MG,Minas Gerais,5088,false,323,BOCAINA DE MINAS,0.0003482687
Bocaiúva,-17.1135,-43.8104,MG,Minas Gerais,50521,false,324,BOCAIUVA,0.0040135206
Bom Despacho,-19.7386,-45.2622,MG,Minas Gerais,51436,false,325,BOM DESPACHO,0.0040873371
Bom Jardim de Minas,-21.9479,-44.1885,MG,Minas Gerais,6444,false,326,BOM JARDIM DE MINAS,0.0004576624
Bom Jesus da Penha,-21.0148,-46.5174,MG,Minas Gerais,4270,false,327,BOM JESUS DA PENHA,0.0002822776
Bom Jesus do Amparo,-19.7054,-43.4782,MG,Minas Gerais,6182,false,328,BOM JESUS DO AMPARO,0.0004365258
Bom Jesus do Galho,-19.836,-42.3165,MG,Minas Gerais,14792,false,329,BOM JESUS DO GALHO,0.0011311271
Bom Repouso,-22.4675,-46.144,MG,Minas Gerais,10527,false,330,BOM REPOUSO,0.0007870534
Bom Sucesso,-21.0329,-44.7537,MG,Minas Gerais,17612,false,331,BOM SUCESSO,0.0013586271
Bonfim,-20.3302,-44.2366,MG,Minas Gerais,6852,false,332,BONFIM,0.0004905773
Bonfinópolis de Minas,-16.568,-45.9839,MG,Minas Gerais,5397,false,333,BONFINOPOLIS DE MINAS,0.0003731969
Bonito de Minas,-15.3231,-44.7543,MG,Minas Gerais,11502,false,334,BONITO DE MINAS,0.0008657103
Borda da Mata,-22.2707,-46.1653,MG,Minas Gerais,19809,false,335,BORDA DA MATA,0.0015358674
Botelhos,-21.6412,-46.391,MG,Minas Gerais,14927,false,336,BOTELHOS,0.001142018
Botumirim,-16.8657,-43.0086,MG,Minas Gerais,6259,false,337,BOTUMIRIM,0.0004427377
Brás Pires,-20.8419,-43.2406,MG,Minas Gerais,4255,false,338,BRAS PIRES,0.0002810675
Brasilândia de Minas,-16.9999,-46.0081,MG,Minas Gerais,16950,false,339,BRASILANDIA DE MINAS,0.0013052211
Brasília de Minas,-16.2104,-44.4299,MG,Minas Gerais,32460,false,340,BRASILIA DE MINAS,0.0025564714
Braúnas,-19.0562,-42.7099,MG,Minas Gerais,4737,false,341,BRAUNAS,0.0003199522
Brazópolis,-22.4743,-45.6166,MG,Minas Gerais,14364,false,342,BRAZOPOLIS,0.0010965987
Brumadinho,-20.151,-44.2007,MG,Minas Gerais,41208,false,343,BRUMADINHO,0.0032622057
Bueno Brandão,-22.4383,-46.3491,MG,Minas Gerais,10982,false,344,BUENO BRANDAO,0.00082376
Buenópolis,-17.8744,-44.1775,MG,Minas Gerais,10342,false,345,BUENOPOLIS,0.0007721288
Bugre,-19.4231,-42.2552,MG,Minas Gerais,3984,false,346,BUGRE,0.0002592049
Buritis,-15.6218,-46.4221,MG,Minas Gerais,25179,false,347,BURITIS,0.0019690856
Buritizeiro,-17.3656,-44.9606,MG,Minas Gerais,28184,false,348,BURITIZEIRO,0.0022115104
Cabeceira Grande,-16.0335,-47.0862,MG,Minas Gerais,7025,false,349,CABECEIRA GRANDE,0.0005045338
Cabo Verde,-21.4699,-46.3919,MG,Minas Gerais,14074,false,350,CABO VERDE,0.0010732033
Cachoeira da Prata,-19.521,-44.4544,MG,Minas Gerais,3580,false,351,CACHOEIRA DA PRATA,0.0002266127
Cachoeira de Minas,-22.3511,-45.7809,MG,Minas Gerais,11609,false,352,CACHOEIRA DE MINAS,0.0008743424
Cachoeira de Pajeú,-15.9688,-41.4948,MG,Minas Gerais,9470,false,353,CACHOEIRA DE PAJEU,0.0007017812
Cachoeira Dourada,-18.5161,-49.5039,MG,Minas Gerais,2720,false,354,CACHOEIRA DOURADA,0.0001572332
Caetanópolis,-19.2971,-44.4189,MG,Minas Gerais,11869,false,355,CAETANOPOLIS,0.0008953176
Caeté,-19.8826,-43.6704,MG,Minas Gerais,45364,false,356,CAETE,0.0035974859
Caiana,-20.6956,-41.9292,MG,Minas Gerais,5584,false,357,CAIANA,0.0003882829
Cajuri,-20.7903,-42.7925,MG,Minas Gerais,3961,false,358,CAJURI,0.0002573494
Caldas,-21.9183,-46.3843,MG,Minas Gerais,14600,false,359,CALDAS,0.0011156377
Camacho,-20.6294,-45.1593,MG,Minas Gerais,2839,false,360,CAMACHO,0.0001668334
Camanducaia,-22.7515,-46.1494,MG,Minas Gerais,21831,false,361,CAMANDUCAIA,0.0016989898
Cambuí,-22.6115,-46.0572,MG,Minas Gerais,30068,false,362,CAMBUI,0.0023634998
Cambuquira,-21.854,-45.2896,MG,Minas Gerais,12810,false,363,CAMBUQUIRA,0.0009712316
Campanário,-18.2427,-41.7355,MG,Minas Gerais,3739,false,364,CAMPANARIO,0.0002394398
Campanha,-21.836,-45.4004,MG,Minas Gerais,16855,false,365,CAMPANHA,0.0012975571
Campestre,-21.7079,-46.2381,MG,Minas Gerais,21052,false,366,CAMPESTRE,0.001636145
Campina Verde,-19.5382,-49.4862,MG,Minas Gerais,19759,false,367,CAMPINA VERDE,0.0015318338
Campo Azul,-16.5028,-44.8096,MG,Minas Gerais,3830,false,368,CAMPO AZUL,0.0002467811
Campo Belo,-20.8932,-45.2699,MG,Minas Gerais,54338,false,369,CAMPO BELO,0.0043214524
Campo do Meio,-21.1127,-45.8273,MG,Minas Gerais,11648,false,370,CAMPO DO MEIO,0.0008774887
Campo Florido,-19.7631,-48.5716,MG,Minas Gerais,8383,false,371,CAMPO FLORIDO,0.0006140888
Campos Altos,-19.6914,-46.1725,MG,Minas Gerais,15661,false,372,CAMPOS ALTOS,0.0012012326
Campos Gerais,-21.237,-45.7569,MG,Minas Gerais,28908,false,373,CAMPOS GERAIS,0.0022699182
Cana Verde,-21.0232,-45.1801,MG,Minas Gerais,5585,false,374,CANA VERDE,0.0003883636
Canaã,-20.6869,-42.6167,MG,Minas Gerais,4533,false,375,CANAA,0.0003034948
Canápolis,-18.7212,-49.2035,MG,Minas Gerais,12251,false,376,CANAPOLIS,0.000926135
Candeias,-20.7692,-45.2765,MG,Minas Gerais,14890,false,377,CANDEIAS,0.0011390331
Cantagalo,-18.5248,-42.6223,MG,Minas Gerais,4575,false,378,CANTAGALO,0.0003068831
Caparaó,-20.5289,-41.9061,MG,Minas Gerais,5464,false,379,CAPARAO,0.0003786021
Capela Nova,-20.9179,-43.622,MG,Minas Gerais,4616,false,380,CAPELA NOVA,0.0003101907
Capelinha,-17.6888,-42.5147,MG,Minas Gerais,38321,false,381,CAPELINHA,0.0030293005
Capetinga,-20.6163,-47.0571,MG,Minas Gerais,6860,false,382,CAPETINGA,0.0004912227
Capim Branco,-19.5471,-44.1304,MG,Minas Gerais,9896,false,383,CAPIM BRANCO,0.0007361483
Capinópolis,-18.6862,-49.5706,MG,Minas Gerais,16294,false,384,CAPINOPOLIS,0.0012522991
Capitão Andrade,-19.0748,-41.8614,MG,Minas Gerais,5559,false,385,CAPITAO ANDRADE,0.0003862661
Capitão Enéas,-16.3265,-43.7084,MG,Minas Gerais,15388,false,386,CAPITAO ENEAS,0.0011792087
Capitólio,-20.6164,-46.0493,MG,Minas Gerais,8693,false,387,CAPITOLIO,0.0006390977
Caputira,-20.1703,-42.2683,MG,Minas Gerais,9318,false,388,CAPUTIRA,0.0006895188
Caraí,-17.1862,-41.7004,MG,Minas Gerais,23872,false,389,CARAI,0.001863645
Caranaíba,-20.8707,-43.7417,MG,Minas Gerais,3150,false,390,CARANAIBA,0.0001919229
Carandaí,-20.9566,-43.811,MG,Minas Gerais,25831,false,391,CARANDAI,0.002021685
Carangola,-20.7343,-42.0313,MG,Minas Gerais,33022,false,392,CARANGOLA,0.0026018101
Caratinga,-19.7868,-42.1292,MG,Minas Gerais,93124,false,393,CARATINGA,0.0074504657
Carbonita,-17.5255,-43.0137,MG,Minas Gerais,9423,false,394,CARBONITA,0.0006979896
Careaçu,-22.0424,-45.696,MG,Minas Gerais,6826,false,395,CAREACU,0.0004884797
Carlos Chagas,-17.6973,-40.7723,MG,Minas Gerais,18516,false,396,CARLOS CHAGAS,0.0014315562
Carmésia,-19.0877,-43.1382,MG,Minas Gerais,2660,false,397,CARMESIA,0.0001523928
Carmo da Cachoeira,-21.4633,-45.2201,MG,Minas Gerais,12193,false,398,CARMO DA CACHOEIRA,0.0009214559
Carmo da Mata,-20.5575,-44.8735,MG,Minas Gerais,11546,false,399,CARMO DA MATA,0.00086926
Carmo de Minas,-22.1204,-45.1307,MG,Minas Gerais,15031,false,400,CARMO DE MINAS,0.0011504081
Carmo do Cajuru,-20.1912,-44.7664,MG,Minas Gerais,22900,false,401,CARMO DO CAJURU,0.0017852301
Carmo do Paranaíba,-18.991,-46.3167,MG,Minas Gerais,30339,false,402,CARMO DO PARANAIBA,0.0023853624
Carmo do Rio Claro,-20.9736,-46.1149,MG,Minas Gerais,21310,false,403,CARMO DO RIO CLARO,0.0016569588
Carmópolis de Minas,-20.5396,-44.6336,MG,Minas Gerais,19756,false,404,CARMOPOLIS DE MINAS,0.0015315917
Carneirinho,-19.6987,-50.6894,MG,Minas Gerais,10103,false,405,CARNEIRINHO,0.0007528477
Carrancas,-21.4898,-44.6446,MG,Minas Gerais,4052,false,406,CARRANCAS,0.0002646907
Carvalhópolis,-21.7735,-45.8421,MG,Minas Gerais,3614,false,407,CARVALHOPOLIS,0.0002293556
Carvalhos,-22,-44.4632,MG,Minas Gerais,4445,false,408,CARVALHOS,0.0002963955
Casa Grande,-20.7925,-43.9343,MG,Minas Gerais,2251,false,409,CASA GRANDE,0.0001193972
Cascalho Rico,-18.5772,-47.8716,MG,Minas Gerais,3108,false,410,CASCALHO RICO,0.0001885346
Cássia,-20.5831,-46.9201,MG,Minas Gerais,17741,false,411,CASSIA,0.0013690341
Cataguases,-21.3924,-42.6896,MG,Minas Gerais,75942,false,412,CATAGUASES,0.0060643288
Catas Altas,-20.0734,-43.4061,MG,Minas Gerais,5465,false,413,CATAS ALTAS,0.0003786827
Catas Altas da Noruega,-20.6901,-43.4939,MG,Minas Gerais,3665,false,414,CATAS ALTAS DA NORUEGA,0.0002334699
Catuji,-17.3018,-41.5276,MG,Minas Gerais,6206,false,415,CATUJI,0.000438462
Catuti,-15.3616,-42.9627,MG,Minas Gerais,4944,false,416,CATUTI,0.0003366517
Caxambu,-21.9753,-44.9319,MG,Minas Gerais,21566,false,417,CAXAMBU,0.0016776113
Cedro do Abaeté,-19.1458,-45.712,MG,Minas Gerais,1150,false,418,CEDRO DO ABAETE,0.0000305754
Central de Minas,-18.7612,-41.3143,MG,Minas Gerais,7059,false,419,CENTRAL DE MINAS,0.0005072767
Centralina,-18.5852,-49.2014,MG,Minas Gerais,10343,false,420,CENTRALINA,0.0007722094
Chácara,-21.6733,-43.215,MG,Minas Gerais,3216,false,421,CHACARA,0.0001972474
Chalé,-20.0453,-41.6897,MG,Minas Gerais,5695,false,422,CHALE,0.0003972377
Chapada do Norte,-17.0881,-42.5392,MG,Minas Gerais,15334,false,423,CHAPADA DO NORTE,0.0011748523
Chapada Gaúcha,-15.3014,-45.6116,MG,Minas Gerais,14217,false,424,CHAPADA GAUCHA,0.0010847397
Chiador,-21.9996,-43.0617,MG,Minas Gerais,2657,false,425,CHIADOR,0.0001521508
Cipotânea,-20.9026,-43.3629,MG,Minas Gerais,6811,false,426,CIPOTANEA,0.0004872696
Claraval,-20.397,-47.2768,MG,Minas Gerais,4873,false,427,CLARAVAL,0.0003309238
Claro dos Poções,-17.082,-44.2061,MG,Minas Gerais,7478,false,428,CLARO DOS POCOES,0.000541079
Cláudio,-20.4437,-44.7673,MG,Minas Gerais,29093,false,429,CLAUDIO,0.0022848428
Coimbra,-20.8535,-42.8008,MG,Minas Gerais,7631,false,430,COIMBRA,0.0005534221
Coluna,-18.2311,-42.8352,MG,Minas Gerais,8810,false,431,COLUNA,0.0006485365
Comendador Gomes,-19.6973,-49.0789,MG,Minas Gerais,3128,false,432,COMENDADOR GOMES,0.0001901481
Comercinho,-16.2963,-41.7945,MG,Minas Gerais,6624,false,433,COMERCINHO,0.0004721836
Conceição da Aparecida,-21.096,-46.2049,MG,Minas Gerais,10351,false,434,CONCEICAO DA APARECIDA,0.0007728548
Conceição da Barra de Minas,-21.1316,-44.4729,MG,Minas Gerais,3939,false,435,CONCEICAO DA BARRA DE MINAS,0.0002555745
Conceição das Alagoas,-19.9172,-48.3839,MG,Minas Gerais,28782,false,436,CONCEICAO DAS ALAGOAS,0.0022597533
Conceição das Pedras,-22.1576,-45.4562,MG,Minas Gerais,2814,false,437,CONCEICAO DAS PEDRAS,0.0001648165
Conceição de Ipanema,-19.9326,-41.6908,MG,Minas Gerais,4581,false,438,CONCEICAO DE IPANEMA,0.0003073671
Conceição do Mato Dentro,-19.0344,-43.4221,MG,Minas Gerais,17438,false,439,CONCEICAO DO MATO DENTRO,0.0013445899
Conceição do Pará,-19.7456,-44.8945,MG,Minas Gerais,5558,false,440,CONCEICAO DO PARA,0.0003861854
Conceição do Rio Verde,-21.8778,-45.087,MG,Minas Gerais,13729,false,441,CONCEICAO DO RIO VERDE,0.0010453709
Conceição dos Ouros,-22.4078,-45.7996,MG,Minas Gerais,11852,false,442,CONCEICAO DOS OUROS,0.0008939462
Cônego Marinho,-15.2892,-44.4181,MG,Minas Gerais,7730,false,443,CONEGO MARINHO,0.0005614088
Confins,-19.6282,-43.9931,MG,Minas Gerais,6867,false,444,CONFINS,0.0004917874
Congonhal,-22.1488,-46.043,MG,Minas Gerais,12209,false,445,CONGONHAL,0.0009227467
Congonhas,-20.4958,-43.851,MG,Minas Gerais,55836,false,446,CONGONHAS,0.0044423017
Congonhas do Norte,-18.8021,-43.6767,MG,Minas Gerais,5047,false,447,CONGONHAS DO NORTE,0.0003449611
Conquista,-19.9312,-47.5492,MG,Minas Gerais,6997,false,448,CONQUISTA,0.000502275
Conselheiro Lafaiete,-20.6634,-43.7846,MG,Minas Gerais,130584,false,449,CONSELHEIRO LAFAIETE,0.0104725055
Conselheiro Pena,-19.1789,-41.4736,MG,Minas Gerais,22975,false,450,CONSELHEIRO PENA,0.0017912806
Consolação,-22.5493,-45.9255,MG,Minas Gerais,1786,false,451,CONSOLACAO,0.0000818839
Contagem,-19.9321,-44.0539,MG,Minas Gerais,673849,false,452,CONTAGEM,0.0542997471
Coqueiral,-21.1858,-45.4366,MG,Minas Gerais,9099,false,453,COQUEIRAL,0.0006718512
Coração de Jesus,-16.6841,-44.3635,MG,Minas Gerais,26620,false,454,CORACAO DE JESUS,0.0020853366
Cordisburgo,-19.1224,-44.3224,MG,Minas Gerais,8903,false,455,CORDISBURGO,0.0006560392
Cordislândia,-21.7891,-45.6999,MG,Minas Gerais,3546,false,456,CORDISLANDIA,0.0002238697
Corinto,-18.369,-44.4542,MG,Minas Gerais,23607,false,457,CORINTO,0.0018422665
Coroaci,-18.6156,-42.2791,MG,Minas Gerais,9897,false,458,COROACI,0.0007362289
Coromandel,-18.4734,-47.1933,MG,Minas Gerais,27958,false,459,COROMANDEL,0.0021932781
Coronel Fabriciano,-19.5179,-42.6276,MG,Minas Gerais,110709,false,460,CORONEL FABRICIANO,0.0088691141
Coronel Murta,-16.6148,-42.184,MG,Minas Gerais,9209,false,461,CORONEL MURTA,0.0006807254
Coronel Pacheco,-21.5898,-43.256,MG,Minas Gerais,3095,false,462,CORONEL PACHECO,0.0001874859
Coronel Xavier Chaves,-21.0277,-44.2206,MG,Minas Gerais,3448,false,463,CORONEL XAVIER CHAVES,0.0002159637
Córrego Danta,-19.8198,-45.9032,MG,Minas Gerais,3168,false,464,CORREGO DANTA,0.0001933751
Córrego do Bom Jesus,-22.6269,-46.0241,MG,Minas Gerais,3685,false,465,CORREGO DO BOM JESUS,0.0002350834
Córrego Fundo,-20.4474,-45.5617,MG,Minas Gerais,6425,false,466,CORREGO FUNDO,0.0004561296
Córrego Novo,-19.8361,-42.3988,MG,Minas Gerais,2688,false,467,CORREGO NOVO,0.0001546516
Couto de Magalhães de Minas,-18.0727,-43.4648,MG,Minas Gerais,4436,false,468,COUTO DE MAGALHAES DE MINAS,0.0002956694
Crisólita,-17.2381,-40.9184,MG,Minas Gerais,6814,false,469,CRISOLITA,0.0004875117
Cristais,-20.8733,-45.5167,MG,Minas Gerais,13060,false,470,CRISTAIS,0.0009914001
Cristália,-16.716,-42.8571,MG,Minas Gerais,5992,false,471,CRISTALIA,0.0004211978
Cristiano Otoni,-20.8324,-43.8166,MG,Minas Gerais,5161,false,472,CRISTIANO OTONI,0.0003541579
Cristina,-22.208,-45.2673,MG,Minas Gerais,10211,false,473,CRISTINA,0.0007615605
Crucilândia,-20.3923,-44.3334,MG,Minas Gerais,5072,false,474,CRUCILANDIA,0.0003469779
Cruzeiro da Fortaleza,-18.944,-46.6669,MG,Minas Gerais,3651,false,475,CRUZEIRO DA FORTALEZA,0.0002323405
Cruzília,-21.84,-44.8067,MG,Minas Gerais,15529,false,476,CRUZILIA,0.0011905837
Cuparaque,-18.9648,-41.0986,MG,Minas Gerais,5026,false,477,CUPARAQUE,0.0003432669
Curral de Dentro,-15.9327,-41.8557,MG,Minas Gerais,7867,false,478,CURRAL DE DENTRO,0.0005724611
Curvelo,-18.7527,-44.4303,MG,Minas Gerais,81085,false,479,CURVELO,0.006479234
Datas,-18.4478,-43.6591,MG,Minas Gerais,5431,false,480,DATAS,0.0003759398
Delfim Moreira,-22.5036,-45.2792,MG,Minas Gerais,8007,false,481,DELFIM MOREIRA,0.0005837555
Delfinópolis,-20.3468,-46.8456,MG,Minas Gerais,7146,false,482,DELFINOPOLIS,0.0005142954
Delta,-19.9721,-47.7841,MG,Minas Gerais,10994,false,483,DELTA,0.0008247281
Descoberto,-21.46,-42.9618,MG,Minas Gerais,5044,false,484,DESCOBERTO,0.0003447191
Desterro de Entre Rios,-20.665,-44.3334,MG,Minas Gerais,7266,false,485,DESTERRO DE ENTRE RIOS,0.0005239762
Desterro do Melo,-21.143,-43.5178,MG,Minas Gerais,2867,false,486,DESTERRO DO MELO,0.0001690922
Diamantina,-18.2413,-43.6031,MG,Minas Gerais,47924,false,487,DIAMANTINA,0.0038040108
Diogo de Vasconcelos,-20.4879,-43.1953,MG,Minas Gerais,3779,false,488,DIOGO DE VASCONCELOS,0.0002426667
Dionísio,-19.8433,-42.7701,MG,Minas Gerais,7493,false,489,DIONISIO,0.0005422892
Divinésia,-20.9917,-43.0003,MG,Minas Gerais,3430,false,490,DIVINESIA,0.0002145116
Divino,-20.6134,-42.1438,MG,Minas Gerais,20020,false,491,DIVINO,0.0015528896
Divino das Laranjeiras,-18.7755,-41.4781,MG,Minas Gerais,4969,false,492,DIVINO DAS LARANJEIRAS,0.0003386685
Divinolândia de Minas,-18.8004,-42.6103,MG,Minas Gerais,7655,false,493,DIVINOLANDIA DE MINAS,0.0005553583
Divinópolis,-20.1446,-44.8912,MG,Minas Gerais,242505,false,494,DIVINOPOLIS,0.0195015958
Divisa Alegre,-15.7221,-41.3463,MG,Minas Gerais,6946,false,495,DIVISA ALEGRE,0.0004981606
Divisa Nova,-21.5092,-46.1904,MG,Minas Gerais,6039,false,496,DIVISA NOVA,0.0004249895
Divisópolis,-15.7254,-40.9997,MG,Minas Gerais,11396,false,497,DIVISOPOLIS,0.0008571589
Dom Bosco,-16.652,-46.2597,MG,Minas Gerais,3635,false,498,DOM BOSCO,0.0002310497
Dom Cavati,-19.3735,-42.1121,MG,Minas Gerais,5025,false,499,DOM CAVATI,0.0003431863
Dom Joaquim,-18.961,-43.2544,MG,Minas Gerais,4436,false,500,DOM JOAQUIM,0.0002956694
Dom Silvério,-20.1627,-42.9627,MG,Minas Gerais,5227,false,501,DOM SILVERIO,0.0003594824
Dom Viçoso,-22.2511,-45.1643,MG,Minas Gerais,2992,false,502,DOM VICOSO,0.0001791765
Dona Eusébia,-21.319,-42.807,MG,Minas Gerais,6664,false,503,DONA EUSEBIA,0.0004754106
Dores de Campos,-21.1139,-44.0207,MG,Minas Gerais,10291,false,504,DORES DE CAMPOS,0.0007680144
Dores de Guanhães,-19.0516,-42.9254,MG,Minas Gerais,5139,false,505,DORES DE GUANHAES,0.0003523831
Dores do Indaiá,-19.4628,-45.5927,MG,Minas Gerais,13373,false,506,DORES DO INDAIA,0.001016651
Dores do Turvo,-20.9785,-43.1834,MG,Minas Gerais,4202,false,507,DORES DO TURVO,0.0002767917
Doresópolis,-20.2868,-45.9007,MG,Minas Gerais,1539,false,508,DORESOPOLIS,0.0000619575
Douradoquara,-18.4338,-47.5993,MG,Minas Gerais,1915,false,509,DOURADOQUARA,0.0000922908
Durandé,-20.2058,-41.7977,MG,Minas Gerais,7898,false,510,DURANDE,0.000574962
Elói Mendes,-21.6088,-45.5691,MG,Minas Gerais,28556,false,511,ELOI MENDES,0.002241521
Engenheiro Caldas,-19.2065,-42.0503,MG,Minas Gerais,11268,false,512,ENGENHEIRO CALDAS,0.0008468327
Engenheiro Navarro,-17.2831,-43.947,MG,Minas Gerais,7240,false,513,ENGENHEIRO NAVARRO,0.0005218787
Entre Folhas,-19.6218,-42.2306,MG,Minas Gerais,5383,false,514,ENTRE FOLHAS,0.0003720675
Entre Rios de Minas,-20.6706,-44.0654,MG,Minas Gerais,15458,false,515,ENTRE RIOS DE MINAS,0.0011848558
Ervália,-20.8403,-42.6544,MG,Minas Gerais,19019,false,516,ERVALIA,0.0014721352
Esmeraldas,-19.764,-44.3065,MG,Minas Gerais,72512,false,517,ESMERALDAS,0.0057876177
Espera Feliz,-20.6508,-41.9119,MG,Minas Gerais,25287,false,518,ESPERA FELIZ,0.0019777984
Espinosa,-14.9249,-42.809,MG,Minas Gerais,31603,false,519,ESPINOSA,0.002487334
Espírito Santo do Dourado,-22.0454,-45.9548,MG,Minas Gerais,4728,false,520,ESPIRITO SANTO DO DOURADO,0.0003192262
Estiva,-22.4577,-46.0191,MG,Minas Gerais,11416,false,521,ESTIVA,0.0008587724
Estrela Dalva,-21.7412,-42.4574,MG,Minas Gerais,2308,false,522,ESTRELA DALVA,0.0001239956
